epoch	accuracy	loss	val_accuracy	val_loss
34	0.87317955493927	0.30574244260787964	0.8274824023246765	0.419881671667099
35	0.9023397564888	0.25157302618026733	0.8320943117141724	0.4034321904182434
36	0.8792433142662048	0.2968980371952057	0.8222141265869141	0.4454096257686615
37	0.8854552507400513	0.2817181944847107	0.8370869159698486	0.4098086953163147
38	0.8941234350204468	0.26429635286331177	0.8341020345687866	0.39025503396987915
39	0.8744304776191711	0.3045705556869507	0.8340336084365845	0.3940729796886444
40	0.8952654004096985	0.26149964332580566	0.8356507420539856	0.3881767690181732
41	0.8920490145683289	0.2715855538845062	0.834632396697998	0.48427239060401917
42	0.8712561726570129	0.30802303552627563	0.8107867240905762	0.47727489471435547
43	0.9038947820663452	0.2495989054441452	0.8146911263465881	0.4250725507736206
44	0.8814632296562195	0.29198500514030457	0.8214297890663147	0.46768540143966675
45	0.8837568163871765	0.2845675051212311	0.8168935179710388	0.4513178765773773
46	0.8963218927383423	0.25958266854286194	0.8316088318824768	0.39668700098991394
47	0.8768031597137451	0.2998497188091278	0.8441232442855835	0.4438319802284241
48	0.8941662311553955	0.2642560601234436	0.8227713108062744	0.42681387066841125
49	0.8939794898033142	0.2662988007068634	0.8295257687568665	0.4078426957130432
50	0.8725550174713135	0.30673277378082275	0.8393314480781555	0.43240591883659363
51	0.9015645980834961	0.2521207630634308	0.7863810658454895	0.5057291984558105
52	0.8857088088989258	0.28448572754859924	0.8211713433265686	0.4723312556743622
53	0.8804177045822144	0.2897765338420868	0.8340518474578857	0.40543463826179504
54	0.9005700945854187	0.25227677822113037	0.8265954852104187	0.45348232984542847
55	0.8777629733085632	0.29724130034446716	0.8439174294471741	0.4159986674785614
56	0.8941459059715271	0.26439017057418823	0.8407964706420898	0.3835887014865875
57	0.8943512439727783	0.26460346579551697	0.8313804268836975	0.4400917887687683
58	0.8739883303642273	0.30471324920654297	0.8191418647766113	0.4415494203567505
59	0.90088951587677	0.2520258128643036	0.8311218023300171	0.4170897603034973
60	0.8885788321495056	0.276132196187973	0.7681789994239807	0.6400250196456909
61	0.8776003122329712	0.2972593307495117	0.8420920372009277	0.39858031272888184
62	0.9035253524780273	0.24722778797149658	0.8288772702217102	0.40584293007850647
63	0.8795255422592163	0.2940070331096649	0.8317746520042419	0.42670947313308716
64	0.8934221267700195	0.26615700125694275	0.8406427502632141	0.3955543041229248
65	0.8963382840156555	0.26036587357521057	0.8129304647445679	0.44751816987991333
66	0.8747276663780212	0.3032596707344055	0.8298319578170776	0.41680672764778137
67	0.9005739688873291	0.2507656514644623	0.8088584542274475	0.48505720496177673
68	0.8900606036186218	0.2736637592315674	0.8328086137771606	0.40737447142601013
69	0.8773636221885681	0.29805606603622437	0.8367894291877747	0.3929049074649811
70	0.9041083455085754	0.2458595484495163	0.8033215403556824	0.46063387393951416
71	0.8814924359321594	0.2909417450428009	0.8223645687103271	0.4755590856075287
72	0.8921940922737122	0.26921114325523376	0.8341257572174072	0.4060690999031067
73	0.8970553278923035	0.25855427980422974	0.8243275880813599	0.4214215874671936
74	0.8763427734375	0.3002259433269501	0.8378337621688843	0.3973407745361328
75	0.9005677700042725	0.2504023611545563	0.8284599781036377	0.4465833604335785
76	0.8908231258392334	0.2725318372249603	0.8349041938781738	0.404789537191391
77	0.8772439956665039	0.29800185561180115	0.806929349899292	0.43278074264526367
78	0.905562698841095	0.24335868656635284	0.801746666431427	0.4619504511356354
79	0.882919192314148	0.2894652485847473	0.8256028294563293	0.46793437004089355
80	0.8891188502311707	0.27387508749961853	0.8267219662666321	0.4591015577316284
81	0.8979861736297607	0.2560882568359375	0.8363671898841858	0.39165234565734863
82	0.877802848815918	0.2975034713745117	0.8273283243179321	0.4044278860092163
83	0.8993279337882996	0.2521010637283325	0.8404836654663086	0.3876481354236603
84	0.8919342756271362	0.27196651697158813	0.8369527459144592	0.3977677524089813
85	0.8777095675468445	0.29816415905952454	0.8134567737579346	0.4525299370288849
86	0.9045946598052979	0.24507354199886322	0.8335875868797302	0.3999260365962982
87	0.8799394369125366	0.2945856750011444	0.842276394367218	0.45636022090911865
88	0.8951720595359802	0.2623535692691803	0.8312773704528809	0.4122374951839447
89	0.8954324722290039	0.26307883858680725	0.8249880075454712	0.4162668287754059
90	0.8736301064491272	0.3046155273914337	0.7964624166488647	0.49049505591392517
91	0.9070216417312622	0.24207931756973267	0.8125097155570984	0.43747878074645996
92	0.8831638097763062	0.2894657850265503	0.8238173723220825	0.4747850298881531
93	0.8897606134414673	0.27275100350379944	0.8341646790504456	0.4359741806983948
94	0.8990094065666199	0.25580015778541565	0.8146023750305176	0.4519665241241455
95	0.875698983669281	0.30216559767723083	0.8318216800689697	0.4156950116157532
96	0.9022632241249084	0.24753478169441223	0.8266288042068481	0.4362056255340576
97	0.8894866108894348	0.2783021926879883	0.8137462735176086	0.5172648429870605
98	0.8822793960571289	0.28686439990997314	0.7981328964233398	0.5265486836433411
99	0.9017649292945862	0.24989372491836548	0.8325307369232178	0.40083855390548706
100	0.878741979598999	0.2966372072696686	0.8295013308525085	0.4001369774341583
101	0.8992818593978882	0.2523709237575531	0.8304179310798645	0.3978321850299835
102	0.8934829235076904	0.2686992585659027	0.8352687954902649	0.40209048986434937
103	0.8781211972236633	0.29726216197013855	0.8319806456565857	0.40967291593551636
104	0.9053830504417419	0.24301104247570038	0.813819408416748	0.44333216547966003
105	0.8810904026031494	0.2924814522266388	0.8392645716667175	0.4139263331890106
106	0.8955131769180298	0.2616578936576843	0.8389816284179688	0.38921472430229187
107	0.8964207172393799	0.26046791672706604	0.8115566372871399	0.43859419226646423
108	0.8743738532066345	0.303230345249176	0.7985876798629761	0.49445784091949463
109	0.9073878526687622	0.24144582450389862	0.8090505599975586	0.44046875834465027
110	0.8846850991249084	0.28673097491264343	0.8188154697418213	0.4662034213542938
111	0.8895595669746399	0.273234099149704	0.8381016254425049	0.41079822182655334
112	0.8999018669128418	0.25387042760849	0.8284960985183716	0.40756848454475403
113	0.8768618106842041	0.29999008774757385	0.8300662636756897	0.42540284991264343
114	0.9024831652641296	0.2468423694372177	0.8292662501335144	0.4134882092475891
115	0.8906683325767517	0.2745184004306793	0.8186530470848083	0.49100276827812195
116	0.8811730146408081	0.28987833857536316	0.8384087681770325	0.4113888442516327
117	0.9038900136947632	0.24642148613929749	0.8273575901985168	0.44532155990600586
118	0.8788407444953918	0.2964233458042145	0.8354789018630981	0.4073428809642792
119	0.8997053503990173	0.2518343925476074	0.8365092277526855	0.38815611600875854
120	0.8946232199668884	0.26612013578414917	0.8368976712226868	0.39195361733436584
121	0.8784458637237549	0.2967418432235718	0.8390793204307556	0.38869211077690125
122	0.9059091806411743	0.24197541177272797	0.8016357421875	0.47152915596961975
123	0.8818651437759399	0.2912936210632324	0.8310389518737793	0.4452928900718689
124	0.8960151076316833	0.26109132170677185	0.8406192660331726	0.40124985575675964
125	0.8968743681907654	0.25949186086654663	0.8272793889045715	0.43820032477378845
126	0.8751713037490845	0.3018395006656647	0.83354651927948	0.4572671353816986
127	0.9069828391075134	0.24167093634605408	0.7846247553825378	0.48944681882858276
128	0.8864986896514893	0.2829846441745758	0.8206285238265991	0.4847148656845093
129	0.8895794153213501	0.2734096944332123	0.832542896270752	0.4097042679786682
130	0.90041184425354	0.252397745847702	0.834121823310852	0.39521005749702454
131	0.8780597448348999	0.298014760017395	0.8242777585983276	0.4252448081970215
132	0.9029666185379028	0.24532462656497955	0.8178891539573669	0.460294634103775
133	0.8913876414299011	0.2725897431373596	0.76996910572052	0.6767828464508057
134	0.8807559609413147	0.29163870215415955	0.8416013717651367	0.38468897342681885
135	0.9053521156311035	0.24389323592185974	0.83098304271698	0.44131752848625183
136	0.8796411752700806	0.29465344548225403	0.8428412675857544	0.4377617835998535
137	0.8994672894477844	0.25262612104415894	0.8315001726150513	0.3987366855144501
138	0.8964207768440247	0.2621968686580658	0.8360871076583862	0.42492493987083435
139	0.8787010908126831	0.2961682677268982	0.834712028503418	0.39780768752098083
140	0.9067977666854858	0.23992355167865753	0.7629110813140869	0.5589560866355896
141	0.8825138211250305	0.28997454047203064	0.8224675059318542	0.4566972255706787
142	0.8962628841400146	0.26066794991493225	0.8335193991661072	0.4115138351917267
143	0.8978805541992188	0.25729048252105713	0.8305686116218567	0.4466165602207184
144	0.8762320280075073	0.3004486858844757	0.8380106091499329	0.4532356560230255
145	0.9062356948852539	0.24215400218963623	0.8028582334518433	0.4594569206237793
146	0.8878154754638672	0.2806929349899292	0.8234544396400452	0.47472837567329407
147	0.8896108865737915	0.2734074294567108	0.8170889019966125	0.47935307025909424
148	0.9010708332061768	0.2508403956890106	0.8350260257720947	0.3936789631843567
149	0.8788710236549377	0.29677456617355347	0.8372921943664551	0.39847174286842346
150	0.9035111665725708	0.24409516155719757	0.8164984583854675	0.45626187324523926
151	0.8923723697662354	0.2701132297515869	0.8025833368301392	0.5267974138259888
152	0.880692720413208	0.29229632019996643	0.8412932753562927	0.38510662317276
153	0.906052827835083	0.24312295019626617	0.8239675164222717	0.4340265393257141
154	0.8801602721214294	0.29386383295059204	0.8440482020378113	0.476759672164917
155	0.8995224833488464	0.2526853382587433	0.817200779914856	0.4440779685974121
156	0.897513747215271	0.25969797372817993	0.8370739817619324	0.4231056869029999
157	0.8784481883049011	0.2966150641441345	0.8320919275283813	0.39928796887397766
158	0.9072800874710083	0.23883675038814545	0.7684566974639893	0.5813595652580261
159	0.8828613758087158	0.2892841100692749	0.8244956135749817	0.48153576254844666
160	0.896339476108551	0.2605628967285156	0.8306552171707153	0.42473304271698
161	0.8990516662597656	0.25471052527427673	0.8287762403488159	0.42096081376075745
162	0.8769375681877136	0.2995584309101105	0.8332646489143372	0.44244933128356934
