epoch	accuracy	loss	val_accuracy	val_loss
0	0.6776788830757141	0.8647360801696777	0.8190960884094238	0.5570688247680664
1	0.8894200325012207	0.3460743725299835	0.8251386880874634	0.46857690811157227
2	0.8891654014587402	0.32297655940055847	0.8411609530448914	0.40684178471565247
3	0.9107088446617126	0.26847636699676514	0.8463321328163147	0.3857556879520416
4	0.9176883697509766	0.2369171380996704	0.856687068939209	0.3636262118816376
5	0.9270687699317932	0.21200716495513916	0.879478394985199	0.3139822781085968
6	0.9228365421295166	0.21253933012485504	0.8768724799156189	0.3031613230705261
7	0.9336732029914856	0.18175941705703735	0.8760022521018982	0.3289676010608673
8	0.9255189299583435	0.1965620219707489	0.8925277590751648	0.2749095559120178
9	0.9183680415153503	0.2206052541732788	0.8951205611228943	0.26059266924858093
10	0.9298334717750549	0.19341178238391876	0.8924257159233093	0.26472947001457214
11	0.9385595917701721	0.17602892220020294	0.8963634967803955	0.29637911915779114
12	0.9691808819770813	0.1047302782535553	0.8531345129013062	0.42745476961135864
13	0.9721055626869202	0.0915788933634758	0.8914449214935303	0.35139793157577515
14	0.9656736850738525	0.11033026874065399	0.894551694393158	0.298931747674942
15	0.9626868367195129	0.11996141076087952	0.8978632688522339	0.28967007994651794
16	0.9588243961334229	0.1301385760307312	0.9058740735054016	0.24716834723949432
17	0.9245495200157166	0.20792700350284576	0.9056112766265869	0.23658086359500885
18	0.9444971680641174	0.15854132175445557	0.9058626294136047	0.23242194950580597
19	0.9424734115600586	0.1624344438314438	0.9071311950683594	0.2316504418849945
20	0.9507522583007812	0.1423569619655609	0.9083863496780396	0.2324211597442627
21	0.9572712182998657	0.12915988266468048	0.9110945463180542	0.2214738130569458
22	0.9493363499641418	0.1419774442911148	0.9012182354927063	0.2339741289615631
23	0.9465779066085815	0.1399199217557907	0.9025103449821472	0.2523380517959595
24	0.9515478610992432	0.1364402174949646	0.9122224450111389	0.21662361919879913
25	0.9528756737709045	0.12803710997104645	0.9097570776939392	0.2260759472846985
26	0.9444146752357483	0.14898423850536346	0.9114485383033752	0.22672609984874725
27	0.9644519686698914	0.096384197473526	0.9145254492759705	0.21924395859241486
28	0.9746723175048828	0.05844033882021904	0.9001805186271667	0.24507862329483032
29	0.9606803059577942	0.10399894416332245	0.9124701619148254	0.21457470953464508
30	0.94847571849823	0.14349062740802765	0.9190785884857178	0.19716759026050568
31	0.949444591999054	0.13569767773151398	0.9168323278427124	0.20515546202659607
32	0.9528475403785706	0.1268979012966156	0.9158597588539124	0.20977498590946198
33	0.9637500047683716	0.1045994982123375	0.9204996228218079	0.1948985457420349
34	0.966978132724762	0.09636111557483673	0.9208687543869019	0.19128833711147308
35	0.9794740080833435	0.06517352908849716	0.9182028770446777	0.21956081688404083
36	0.9845710396766663	0.05038997158408165	0.9223383069038391	0.20230793952941895
37	0.9521993398666382	0.12953975796699524	0.9187197089195251	0.19371870160102844
38	0.9435645937919617	0.14305338263511658	0.9249551892280579	0.18711914122104645
39	0.948040246963501	0.13321085274219513	0.922730565071106	0.1974862962961197
40	0.9694226980209351	0.09737855941057205	0.9250211119651794	0.19257749617099762
41	0.9669338464736938	0.10664940625429153	0.9253930449485779	0.18222017586231232
42	0.9606748819351196	0.1221906766295433	0.9207531213760376	0.18986786901950836
43	0.9196655750274658	0.21349750459194183	0.9194349646568298	0.19727429747581482
44	0.9210830330848694	0.21070043742656708	0.9194855690002441	0.2044266015291214
45	0.9209022521972656	0.20650742948055267	0.9247034192085266	0.1909300535917282
46	0.9304772615432739	0.1782025545835495	0.9281639456748962	0.17724159359931946
47	0.9247032999992371	0.1878194957971573	0.9293360710144043	0.1765398234128952
48	0.9359292984008789	0.15417298674583435	0.929412841796875	0.1688281148672104
49	0.9387281537055969	0.14351433515548706	0.9284137487411499	0.1754365861415863
