epoch	accuracy	loss	val_accuracy	val_loss
37	0.9508524537086487	0.13144296407699585	0.9283221364021301	0.18120573461055756
38	0.956295371055603	0.11669821292161942	0.9230586886405945	0.19265536963939667
39	0.9489691853523254	0.13732539117336273	0.9302694201469421	0.1788603663444519
40	0.9570157527923584	0.11527429521083832	0.9283268451690674	0.18462330102920532
41	0.9561811089515686	0.1174425482749939	0.9254164099693298	0.21470172703266144
42	0.9471293091773987	0.14104612171649933	0.9203320741653442	0.1965760737657547
43	0.9593080878257751	0.10912206768989563	0.917883038520813	0.20254935324192047
44	0.9537134170532227	0.12473875284194946	0.9297585487365723	0.18410633504390717
45	0.9519017934799194	0.12934048473834991	0.9183588027954102	0.20635847747325897
46	0.9587423205375671	0.11056267470121384	0.9236924648284912	0.19137786328792572
47	0.9522920250892639	0.1289144903421402	0.9257784485816956	0.21696117520332336
48	0.9580373167991638	0.11262281984090805	0.9263211488723755	0.1913175731897354
49	0.958135187625885	0.11279085278511047	0.9302240014076233	0.18987832963466644
50	0.9492183923721313	0.13662394881248474	0.9279067516326904	0.1810895800590515
51	0.9605531096458435	0.10684525221586227	0.9187110066413879	0.20267072319984436
52	0.9564486742019653	0.11886509507894516	0.9299823045730591	0.18179689347743988
53	0.9527121186256409	0.1262660026550293	0.9150702357292175	0.20616787672042847
54	0.9610012173652649	0.10486968606710434	0.9280606508255005	0.19533143937587738
55	0.9546793699264526	0.12285622209310532	0.9291064739227295	0.20661738514900208
56	0.9581382274627686	0.11262448132038116	0.9279672503471375	0.18933530151844025
57	0.9598358273506165	0.10971732437610626	0.9277152419090271	0.19571617245674133
58	0.9499534368515015	0.13459078967571259	0.9213636517524719	0.19671376049518585
59	0.9627209305763245	0.101450614631176	0.9297066330909729	0.1859583556652069
60	0.9559575319290161	0.12030006945133209	0.928671658039093	0.19781319797039032
61	0.9566328525543213	0.11696755141019821	0.9225862622261047	0.19824041426181793
62	0.9620307087898254	0.1034868136048317	0.9095040559768677	0.2280108630657196
63	0.9513421654701233	0.1310884803533554	0.9309266805648804	0.19393271207809448
64	0.961834192276001	0.10347491502761841	0.9245703816413879	0.19215352833271027
65	0.958569347858429	0.11399590969085693	0.931053876876831	0.18325987458229065
66	0.9548622369766235	0.12111933529376984	0.9249321818351746	0.1928984820842743
67	0.962600827217102	0.10163307934999466	0.9288727045059204	0.1868283897638321
68	0.9556387066841125	0.12146488577127457	0.9294975996017456	0.19277924299240112
69	0.9616689682006836	0.10329806804656982	0.9221836924552917	0.19653555750846863
70	0.9599996209144592	0.10926034301519394	0.92738938331604	0.2006172090768814
71	0.9543966054916382	0.12347116321325302	0.9300309419631958	0.18983645737171173
72	0.9642264246940613	0.09738539159297943	0.9307878613471985	0.18187959492206573
73	0.9574220776557922	0.11684849858283997	0.9291064143180847	0.22819285094738007
74	0.9609835147857666	0.10639280080795288	0.9317253232002258	0.1876620352268219
75	0.9628083109855652	0.10188063234090805	0.9271157383918762	0.2088652104139328
76	0.9533604383468628	0.12638753652572632	0.9182878136634827	0.20782972872257233
77	0.9648402333259583	0.09618514031171799	0.9299086332321167	0.1905931830406189
78	0.9591386914253235	0.1123981848359108	0.9296649694442749	0.1955217570066452
79	0.9594860076904297	0.11022336781024933	0.9251148700714111	0.18881896138191223
80	0.9643913507461548	0.09741188585758209	0.9197922348976135	0.21144472062587738
81	0.9552551507949829	0.1211700513958931	0.9323821663856506	0.1976149082183838
82	0.9643311500549316	0.09743815660476685	0.9275645017623901	0.18723711371421814
83	0.9618469476699829	0.10540219396352768	0.9286081194877625	0.18944700062274933
84	0.9575096964836121	0.11463060230016708	0.921727180480957	0.1998254805803299
85	0.9652955532073975	0.09502957761287689	0.930670440196991	0.18875497579574585
86	0.9586446285247803	0.11394059658050537	0.9307263493537903	0.19530268013477325
87	0.9641162157058716	0.09807160496711731	0.929796040058136	0.18736882507801056
88	0.9627877473831177	0.10168010741472244	0.9290180802345276	0.20300453901290894
89	0.9568914175033569	0.11723213642835617	0.9277588725090027	0.19177289307117462
90	0.9669592380523682	0.0908818170428276	0.926417350769043	0.20060275495052338
91	0.96036696434021	0.10910506546497345	0.9305243492126465	0.217509463429451
92	0.9631493091583252	0.10071554780006409	0.9320319890975952	0.19186046719551086
93	0.9650076031684875	0.09613169729709625	0.9300691485404968	0.2006150484085083
94	0.956376314163208	0.11860362440347672	0.926483154296875	0.19083671271800995
95	0.9674920439720154	0.08949866145849228	0.9205039739608765	0.22064533829689026
96	0.9621179103851318	0.10473909974098206	0.9287276864051819	0.20085398852825165
97	0.9620600938796997	0.10390496253967285	0.925262987613678	0.1962329000234604
98	0.9668964743614197	0.09127843379974365	0.915120005607605	0.22437794506549835
99	0.958484947681427	0.11348561197519302	0.9277684688568115	0.22151349484920502
100	0.9665308594703674	0.09160853177309036	0.9284691214561462	0.18853004276752472
101	0.9644926190376282	0.09823796153068542	0.9278795123100281	0.20442914962768555
102	0.9597950577735901	0.1094830185174942	0.9231062531471252	0.1971854418516159
103	0.9681205749511719	0.08746196329593658	0.9309313297271729	0.20096617937088013
104	0.9608200788497925	0.10821963846683502	0.9286764860153198	0.20749583840370178
105	0.9666723608970642	0.09129932522773743	0.9248027801513672	0.20410874485969543
106	0.9657406806945801	0.0947830080986023	0.9284199476242065	0.2009260505437851
107	0.959565281867981	0.11096405982971191	0.9296122789382935	0.19504885375499725
