epoch	accuracy	loss	val_accuracy	val_loss
37	0.9597784280776978	0.11407757550477982	0.8973132967948914	0.25474482774734497
38	0.9639365077018738	0.10363385081291199	0.9102637767791748	0.24342936277389526
39	0.9554236531257629	0.12662674486637115	0.9094551205635071	0.2520444989204407
40	0.9662684202194214	0.09695953875780106	0.910742998123169	0.24453774094581604
41	0.9629206657409668	0.10740043222904205	0.9156954288482666	0.28937920928001404
42	0.9555349349975586	0.12522242963314056	0.9015077352523804	0.25224804878234863
43	0.9679566025733948	0.09318511933088303	0.9056239724159241	0.25371959805488586
44	0.9603562355041504	0.11458687484264374	0.9109734296798706	0.256094366312027
45	0.9607498645782471	0.1114332526922226	0.8954122066497803	0.25989869236946106
46	0.9657874703407288	0.09782128781080246	0.9141402840614319	0.2248205989599228
47	0.9589183926582336	0.11785677075386047	0.914651095867157	0.3200337588787079
48	0.9667256474494934	0.09549572318792343	0.9125370979309082	0.2514147460460663
49	0.964833676815033	0.10170385986566544	0.9117354154586792	0.2374168038368225
50	0.9576097130775452	0.1202683374285698	0.9166196584701538	0.23031498491764069
51	0.9686863422393799	0.09068838506937027	0.88841313123703	0.27454930543899536
52	0.9628149271011353	0.10783057659864426	0.910620391368866	0.26004981994628906
53	0.961320698261261	0.1092589870095253	0.89280104637146	0.2940461039543152
54	0.9683283567428589	0.09111301600933075	0.9132063984870911	0.2574830949306488
55	0.9611806273460388	0.11168309301137924	0.9113056063652039	0.312087744474411
56	0.9675168991088867	0.09366320073604584	0.9155784249305725	0.2552894651889801
57	0.9662474393844604	0.09744500368833542	0.9140428900718689	0.28367483615875244
58	0.9593080878257751	0.11594400554895401	0.917946994304657	0.2465948462486267
59	0.9695991277694702	0.08739040791988373	0.8894855976104736	0.2845905125141144
60	0.9649728536605835	0.10137674957513809	0.8912674188613892	0.3128286898136139
61	0.9614171981811523	0.10971557348966599	0.9148468375205994	0.2308579832315445
62	0.9690340161323547	0.09058276563882828	0.9162791967391968	0.26898470520973206
63	0.9607710838317871	0.1136849969625473	0.9146840572357178	0.3078666925430298
64	0.9695075154304504	0.08763717114925385	0.9091039299964905	0.26061540842056274
65	0.9657573103904724	0.09983060508966446	0.9154999852180481	0.2744482755661011
66	0.9604783058166504	0.1127045601606369	0.9148308038711548	0.23547042906284332
67	0.9709418416023254	0.08418210595846176	0.9087761044502258	0.269724577665329
68	0.9626385569572449	0.10837481170892715	0.9155518412590027	0.2763422131538391
69	0.9681180119514465	0.09175574034452438	0.9124914407730103	0.24559250473976135
70	0.9672871828079224	0.09509419649839401	0.9135036468505859	0.29176798462867737
71	0.9604722261428833	0.1130344420671463	0.9168528318405151	0.2311515510082245
72	0.9711534976959229	0.0833648145198822	0.8914903998374939	0.2926478981971741
73	0.9646275043487549	0.10375652462244034	0.9035468101501465	0.27751925587654114
74	0.9659385681152344	0.09710638970136642	0.894184947013855	0.27251768112182617
75	0.9695871472358704	0.08890431374311447	0.9095449447631836	0.2468942254781723
76	0.9611242413520813	0.11168644577264786	0.9160808324813843	0.26173514127731323
77	0.971819281578064	0.08078397810459137	0.9022197127342224	0.26429077982902527
78	0.9660114645957947	0.0988461896777153	0.9067821502685547	0.2962575852870941
79	0.9634019136428833	0.10432635992765427	0.9140504598617554	0.239206463098526
80	0.9710180759429932	0.08466456085443497	0.9111032485961914	0.2816012501716614
81	0.9635434746742249	0.10591717064380646	0.9147948622703552	0.32629328966140747
82	0.9709123373031616	0.08373932540416718	0.9088451862335205	0.26096510887145996
83	0.9680633544921875	0.09326420724391937	0.9151097536087036	0.3042939007282257
84	0.9626567959785461	0.10653528571128845	0.9107117652893066	0.24996772408485413
85	0.9723241329193115	0.08013579249382019	0.8972403407096863	0.29632431268692017
86	0.964858889579773	0.1023019552230835	0.9149582386016846	0.28313177824020386
87	0.9697449207305908	0.08729994297027588	0.8993542194366455	0.2737574577331543
88	0.9694185256958008	0.08915463835000992	0.9156689643859863	0.29967355728149414
89	0.9626420140266418	0.10718962550163269	0.9136462807655334	0.2626582980155945
90	0.972233235836029	0.08008778095245361	0.8951789140701294	0.27050912380218506
91	0.966913640499115	0.09709633886814117	0.9132598042488098	0.27541467547416687
92	0.9673192501068115	0.093495212495327	0.878398597240448	0.31781962513923645
93	0.9709315896034241	0.08476149290800095	0.9110357165336609	0.2564806342124939
94	0.9632745981216431	0.10589014738798141	0.9164770841598511	0.25802433490753174
95	0.9729498028755188	0.07763125002384186	0.8971405625343323	0.28441986441612244
96	0.9676896333694458	0.09387248754501343	0.9035787582397461	0.2907918691635132
97	0.9652252793312073	0.09930774569511414	0.9138766527175903	0.2476886808872223
98	0.9724420309066772	0.08053334057331085	0.9043388962745667	0.2830621600151062
99	0.9653121829032898	0.10074309259653091	0.9146954417228699	0.3417203426361084
100	0.9719542264938354	0.08093980699777603	0.8985161185264587	0.2929869294166565
101	0.9697019457817078	0.08853181451559067	0.9141796231269836	0.31649142503738403
102	0.9640502333641052	0.10269580781459808	0.8971352577209473	0.2773604691028595
103	0.973482608795166	0.07688411325216293	0.9026536345481873	0.28500187397003174
104	0.9663571119308472	0.09789765626192093	0.9145806431770325	0.2882663309574127
105	0.9705308079719543	0.084759920835495	0.8974266648292542	0.28291672468185425
106	0.9708446860313416	0.08492150157690048	0.9130747318267822	0.2944221794605255
107	0.9639750123023987	0.10302219539880753	0.9161437749862671	0.26087844371795654
108	0.9731552004814148	0.07728864997625351	0.8926985263824463	0.28339076042175293
109	0.9683117866516113	0.09324745088815689	0.9072670340538025	0.2777235805988312
110	0.9681967496871948	0.09054238349199295	0.8971476554870605	0.27433398365974426
111	0.9722265005111694	0.08085688203573227	0.9061284065246582	0.27092501521110535
112	0.96505206823349	0.10092431306838989	0.9154149293899536	0.27946749329566956
113	0.9737446308135986	0.07535307854413986	0.8907715082168579	0.3048723042011261
114	0.9690936803817749	0.08999571204185486	0.9056475162506104	0.28626352548599243
115	0.9661702513694763	0.09664232283830643	0.9162625074386597	0.25037676095962524
116	0.9736394882202148	0.07691533863544464	0.9097685217857361	0.2986922264099121
117	0.966823935508728	0.09658769518136978	0.9143732786178589	0.3331740200519562
118	0.9726032018661499	0.07895532250404358	0.8924217820167542	0.30426493287086487
